from_id to_id,edge_weight
419038441 419038493,0.09597634242609387 419038409,0.05978379050281879 419038479,0.061134576685991544
419038442 419038328,0.12627143648673111 1194319465,0.07782270358242467 419038483,0.06569893718628719
1548354793 1548354779,0.0045211118115040996 419066450,0.17020813500764279
419038444 419038507,0.03234703839836211 419038479,0.03070518875203458 419038573,0.12573285235715576
419038445 419038459,0.17085777902567906 3247301304,0.014246625118875759
6021186798 6553916684,0.3403736019845336 6553967394,0.17174694506916638
419038448 559661235,0.22982091954569026 419038569,0.07218250784124869
5306451186 6538256572,0.16010147462785146 6350751064,0.04436177084724521
419038451 419038491,0.0654361301640617 419038537,0.07124877652992442 419038655,0.24040161831097892 419038451,0.07004133501638966
1340736755 419041842,0.05155901515737292 419041407,0.006555498071872314
419038455 419038394,0.08355247957808591 419038569,0.027703676545052385
419038457 419038510,0.034351220580864594 419038465,0.011543543952987165
419038458 419038624,0.12835843160198945 419038480,0.024244977696173464
419038459 419038445,0.17085777902567906 419038500,0.044519843018798244 1135561948,0.02975070036831347
419038465 419038457,0.011543543952987165 1188605631,0.01297995410703011 1236199412,0.0824126528610582
419038471 419038505,0.08324785364193603 419038566,0.030268885166648735
419038474 419038426,0.0549785213356284 1232373732,0.013882382623866095 419038517,0.1442900164164431
419038479 419038444,0.03070518875203458 419038441,0.061134576685991544
419038480 419038380,0.06169421731847042 419038458,0.024244977696173464 419038572,0.13436714845347383
419038482 419038340,0.10259040084727969 1192640416,0.15122629426874262 871677591,0.07699953019529095
419038483 1236570260,0.12507467250815393 419038442,0.06569893718628719 419038563,0.06289429810518417
419038484 6837126289,0.031329721921009225 419038511,0.02187447576473154 419038565,0.08116629122430284 854653015,0.049636878406316115
2070414612 2073044260,0.09792645677944602 2070414712,0.007425185181026956
419038488 419038391,0.023370774989146165 419038507,0.023783617856050192
6553863448 7281022302,0.014318905187101775 1256980016,0.012252575930894906
419038491 419038426,0.07520663781837257 419038451,0.0654361301640617 419038583,0.07100127253759671 419038319,0.3015545852318248
419038492 419038386,0.047805644726129165 6552066248,0.030210220856837975 419038398,0.04910544142554863 6552076878,0.09246221753635339
419038493 419038341,0.10625410747577624 419038441,0.09597634242609387 1188628946,0.06780312313105276
2070414620 2070414860,0.007742381762381412 2070414796,0.007537108199092037
419038495 419038338,0.11087774313868422 419038596,0.39069733224138276 419038337,0.24695322628122898 5623040981,0.03560526741448883
419038498 3244896944,0.05860940533859738 419038500,0.022704588853639712
419038500 419038459,0.044519843018798244 419038498,0.022704588853639712 1226380023,0.017950320236919667
419038501 419038339,0.205360870192363 419038548,0.02643401599654723 1339205953,0.020787756500008907
419038503 1186111827,0.12194117912529946 1236570232,0.001710610214729948
419038505 419038471,0.08324785364193603 419038403,0.04523486003137794
419038507 419038444,0.03234703839836211 419038488,0.023783617856050192
419038509 419038370,0.4222398920965163 419038419,0.08219008576625687 419038540,0.08561940243558011 419038657,0.2370241975242052
419038510 419038457,0.034351220580864594 419038389,0.05200659948382554
419038511 419038395,0.0373800800752005 419038484,0.02187447576473154
419038513 1236199413,0.12841347235434375 1192640416,0.07658046711309006 871677591,0.15355345601713885
1626604852 1626604871,0.02475815788190368 419048268,0.06161146076657286
419038517 419038474,0.1442900164164431 419038541,0.05019380144948893
419038518 1179983423,0.04138470203566466 419038654,0.05620276025713722
1626604855 1626604866,0.03686097427848579 1626604872,0.03006935710577024
419038520 419038529,0.05211719752851323 419038602,0.03371728795724073 1135561931,0.03714246702685093
419038521 1410671619,0.11708356812823348 419038781,0.3286104024276132 419039001,0.42502693964352445
1626604858 1626604874,0.012171855214956727 1626604856,0.01755296276845864 1626604867,0.022835178951090343
419038523 419038533,0.03737942301316661 419038524,0.1572715925874416 419038580,0.06046569350006845
419038524 419038523,0.1572715925874416 419038602,0.12327339409410609 419038581,0.06966522622782297
1626604856 1626604858,0.01755296276845864 1626604861,0.0299699173394722
1626604859 1626604872,0.00867539564301377 1626604869,0.05264841962970813
1626604861 1626604856,0.0299699173394722 419047946,0.18522228033512872
1626604864 1626604874,0.03702475207836691 1626604871,0.013072834417403003
419038529 419038520,0.05211719752851323 419038566,0.0470124669191977
419038530 1135561936,0.03638217504786565 419038667,0.016559700889678224 3244896944,0.09045813837326659
1626604867 1626604858,0.022835178951090343 1626604865,0.040376108286499554 419046330,0.19657951335159407 419048137,0.0775517082807575
1626604865 1626604867,0.040376108286499554 1626604869,0.04965243107089618
419038533 419038523,0.03737942301316661 419038648,0.05071818118412843
1626604869 1626604865,0.04965243107089618 1626604859,0.05264841962970813
1626604871 1626604852,0.02475815788190368 1626604864,0.013072834417403003 1626604857,0.0019866638384539183
419038536 419038573,0.13490851283953703 7346077333,0.00316998340671197 7346077334,0.03233183624812378
419038537 419038451,0.07124877652992442 419038583,0.06192814882901671 419038538,0.15545119308649538 4041925943,0.013484031908116369
419038538 419038537,0.15545119308649538 419038716,0.09179509897503832
1626604874 1626604858,0.012171855214956727 1626604864,0.03702475207836691 419048123,0.009914896742402165
419038540 5623040970,0.3809781944333398 419038509,0.08561940243558011 5623040968,0.01786010708419486
419038541 419038517,0.05019380144948893 419038667,0.08377396721645444
1626604872 1626604859,0.00867539564301377 1626604855,0.03006935710577024
1626604870 419047469,0.0036280948189052757 1626604870,0.028890489570051973
5222171975 4185663496,0.023121303844127025 4185662355,0.07985414265347583
4332455246 3733977979,0.01527898224989335 419060378,0.007557133526146025
419038548 419038501,0.02643401599654723 1339205951,0.02409230773229881
419038551 419038567,0.027908167112566554 6552076878,0.03552324534779454 6552070589,0.09054705232151432
419038563 1236570249,0.12379140004987536 419038483,0.06289429810518417 1186111827,0.061926582316748524
419038565 419038484,0.08116629122430284 419038630,0.09988032361226143
419038566 419038529,0.0470124669191977 419038471,0.030268885166648735
419038567 419038551,0.027908167112566554 419038423,0.18574659239875485 1339205951,0.019996527187541687
419038569 419038455,0.027703676545052385 419038448,0.07218250784124869 6434492627,0.05933735380120798
419038572 419038480,0.13436714845347383 419038746,0.11983488324374761 419038670,0.10822842534065849
419038573 419038536,0.13490851283953703 419038613,0.07985782066303126 419038444,0.12573285235715576 1188628946,0.00998258350574995
419038575 419038323,0.31584575240477436 1204299948,0.18584805797069584
419038579 1186111721,0.06696527412988995 419038398,0.1274860313346505 1245459810,0.08740054235279818 1236570232,0.06926018763385752
419038580 419038523,0.06046569350006845 3244896944,0.06175122836406218
419038581 1226380025,0.2149132238390945 419038524,0.06966522622782297
419038583 419038491,0.07100127253759671 419038537,0.06192814882901671 419038634,0.07894079530284608 419038419,0.2914272770639708
1612711287 1612711394,0.01295486564683674 1612692743,0.012264174110535889
2070414712 2070414612,0.007425185181026956 2070414805,0.009839683931706032
1612711290 1612711330,0.01967500169733244 1612711362,0.014189476385056857
6368265598 419068625,0.008990714350153996 1673810708,0.001134513262233808
419038592 419038646,0.024546310946202805 419038634,0.06329755485100562 3245631769,0.08391396344980175
6368265601 1672092274,0.0007514017923392366 419068645,0.008494338755889543
419038596 419038495,0.39069733224138276 419038758,0.02806567241030479
4120774021 419041486,0.08347045313599012 419041156,0.11207681378394212
419038598 419038667,0.08363246588953949 419038618,0.017763051919099108 419038692,0.07266982334196079
3334473094 3334473093,0.016664421082086878 419093886,0.033499899771620156
3334473093 3334473094,0.016664421082086878 419093879,0.01558542740876259
419038602 419038524,0.12327339409410609 419038771,0.05219433291707809 419038520,0.03371728795724073 419038769,0.03599730392742748 419038858,0.08964742682042982
419038605 6552076490,0.22781062477163064 6552070589,0.03058823770508763 419038773,0.1907211319507705 419038605,0.44425004292580667
419038607 419038630,0.08951379156711702 419038718,0.10881114012616751
419038608 6434422128,0.008312449487871871 419038633,0.0416571351848609 6552070586,0.09936952601597718 6552072090,0.06905307195326299
419038610 419038654,0.034777240781000154 1186067226,0.008335763537691108
419038613 419038573,0.07985782066303126 1244235568,0.005762407471296993
419038614 1188605631,0.2651904578681569 1236199415,0.00808702268947274
1612711317 1612711362,0.01935084500893626 2346933083,0.013468345919235942
419038618 419038598,0.017763051919099108 419038655,0.022733370021172154
3033662874 419072163,0.03131121282872933 1729333803,0.008998310605377162
1688220671 1688220675,0.03117899193425999 1688220671,0.049887230384476636
1612711327 1612711417,0.014239127375990451 1612711330,0.01842293684076429
419038624 419038458,0.12835843160198945 1328720403,0.06974703487445177 419038669,0.09405564115329489 419038746,0.13260018744579616
419038626 6434492627,0.1826129196053368 6434492615,0.13282537990607235 5623040982,0.03221348906077059
1612711330 1612711290,0.01967500169733244 1612711327,0.01842293684076429
1235748261 1608909808,0.03052886459245551 419052920,0.03793952305333824 1608983490,0.09568207684738829
419038630 419038607,0.08951379156711702 419038565,0.09988032361226143 537967797,0.03715552230637965
419038633 419038608,0.0416571351848609 1186111827,0.07534340830935525 1245459810,0.03922509655631291
419038634 419038583,0.07894079530284608 419038592,0.06329755485100562 419038657,0.05082848669473939
419038637 1124884214,0.0203569090933789 5711571611,0.009968926528108343 5711571612,0.013136874218144363
419038640 5711571612,0.02315892225251077 537967797,0.008111497385855098
419038641 419038651,0.024542534084440456 419038670,0.016104465875384368
1688220675 1688220671,0.03117899193425999 1688220683,0.03763284193102864
3033662899 5271840157,0.13703886595340906 3033662899,0.4120552562061196
419038646 419038592,0.024546310946202805 4041926264,0.006467510806152817 4041925943,0.04277406086169582
419038648 419038533,0.05071818118412843 419038721,0.06429787799223284
419038651 419038641,0.024542534084440456 1243613478,0.019756070886854736
1235748283 1607632475,0.11578556391036945 419051748,0.04179276682696836
419038654 419038610,0.034777240781000154 419038518,0.05620276025713722
419038655 419038618,0.022733370021172154 419038451,0.24040161831097892
419038657 419038634,0.05082848669473939 419038739,0.08543276136064253 419038509,0.2370241975242052
1612711362 1612711317,0.01935084500893626 1612711290,0.014189476385056857
419038667 419038598,0.08363246588953949 419038530,0.016559700889678224 419038541,0.08377396721645444
2070414796 2070414620,0.007537108199092037 1306640633,0.008356077043012788
419038669 419038624,0.09405564115329489 7346077333,0.07893122888990099 419038437,0.17422336096041705 419038747,0.08454239134793404
419038670 419038572,0.10822842534065849 419038641,0.016104465875384368
6740379092 419067377,0.10749332096243756 419067507,0.10698295567553998
2070414805 2070414712,0.009839683931706032 2070414860,0.017165447330505856
419038679 419038716,0.0280131444528027 419038692,0.020987590627658977
419038680 419038769,0.2321816613902658 419038856,0.08201007971171811 419038721,0.013954370255787999
419038681 419038786,0.12755522256173443 1135561950,0.07804261475351179 419038711,0.042525028761779285
1740506584 1739483535,0.003240707272734746 419063000,0.003865021621100731
1740506583 621103178,0.0032371138237063768 1739483535,0.0027827970418070804
419038684 1147387281,0.019733980372524055 419038744,0.01512079499343544 1243613481,0.021775263799227156
420349404 6918294724,0.11432245638176448 419038058,0.5944957575225214 6918294725,0.14342402529197706
1612711394 1612711287,0.01295486564683674 2346933083,0.0084612206447647
419038691 419038721,0.11143553457722147 419038693,0.10770782617771288 419038790,0.06886064828239231
419038692 419038598,0.07266982334196079 419038679,0.020987590627658977 419038693,0.03740802690539669 419038832,0.020067633156340355 419038839,0.06798856421485125
419038693 419038692,0.03740802690539669 419038691,0.10770782617771288
419038698 6434339556,0.006907617476758934 1328720403,0.017716455691501855 1244235593,0.07284914858393869
419038711 419038681,0.042525028761779285 1206996504,0.0342163946494179
1612711417 1612711327,0.014239127375990451 1612711417,0.033313590805562635
419038716 419038679,0.0280131444528027 419038839,0.055811892762029296 419038538,0.09179509897503832
419038718 419038607,0.10881114012616751 872139653,0.13280445961790613
419038721 419038648,0.06429787799223284 419038691,0.11143553457722147 419038680,0.013954370255787999
